gsis_id,player_name,position,draft_year,draft_team,sos_opp_win_pct,games_scheduled,off_pass_yards,off_rush_yards,off_pass_rate_proxy,team_opportunity_ppr,team_pos_carries,team_pos_targets,team_pos_receptions,team_pos_touches,incumbent_pos_ppr,incumbent_pos_ppr_sum,incumbent_pos_carries,incumbent_pos_targets,incumbent_pos_touches
00-0038998,Jake Haener,QB,2023,NOR,0.43252595155709345,17.0,4225.0,1742.0,0.5580110497237569,363.96,131.0,13.0,9.0,140.0,145.79999999999998,189.71999999999997,96.0,13.0,105.0
00-0039107,Stetson Bennett,QB,2023,LAR,0.5294117647058824,17.0,4300.0,2045.0,0.55,186.32,55.0,0.0,0.0,55.0,108.38,108.38,13.0,0.0,13.0
00-0038576,Charlie Jones,WR,2023,CIN,0.5743944636678201,17.0,4257.0,1527.0,0.6162324649298597,715.12,10.0,369.0,242.0,252.0,242.4,693.62,5.0,134.0,92.0
00-0038941,Tyler Scott,WR,2023,CHI,0.46366782006920415,17.0,3421.0,2399.0,0.4899713467048711,357.7,20.0,215.0,121.0,141.0,101.5,270.8,9.0,61.0,41.0
00-0038579,Aidan O'Connell,QB,2023,LVR,0.4878892733564014,17.0,3666.0,1542.0,0.5742268041237113,261.72,38.0,0.0,0.0,38.0,,,,,
00-0038582,Clayton Tune,QB,2023,ARI,0.5605536332179931,17.0,3430.0,2365.0,0.5409356725146199,260.47999999999996,100.0,0.0,0.0,100.0,200.51999999999998,233.32,67.0,0.0,67.0
00-0038583,Dorian Thompson-Robinson,QB,2023,CLE,0.5363321799307958,17.0,4011.0,2017.0,0.5464098073555166,254.2,85.0,0.0,0.0,85.0,85.58,85.58,36.0,0.0,36.0
00-0038389,Israel Abanikanda,RB,2023,NYJ,0.5017301038062284,17.0,3373.0,1647.0,0.6076845298281092,359.9,338.0,126.0,87.0,425.0,115.1,115.1,80.0,31.0,99.0
00-0038589,Josh Whyle,TE,2023,TEN,0.5224913494809689,17.0,3512.0,1846.0,0.5266524520255863,218.4,3.0,122.0,85.0,88.0,97.2,97.2,3.0,46.0,35.0
00-0038391,Sean Clifford,QB,2023,GNB,0.4740484429065744,17.0,4210.0,1905.0,0.5684931506849316,250.89999999999998,35.0,0.0,0.0,35.0,11.7,11.7,1.0,0.0,1.0
00-0038590,Justin Shorter,WR,2023,BUF,0.47058823529411764,17.0,4306.0,2212.0,0.5307057745187901,687.6,10.0,363.0,225.0,235.0,316.6,522.3000000000001,1.0,154.0,109.0
00-0038393,Dontayvion Wicks,WR,2023,GNB,0.4740484429065744,17.0,4210.0,1905.0,0.5684931506849316,586.7,10.0,327.0,200.0,210.0,164.10000000000002,284.90000000000003,7.0,67.0,48.0
00-0038394,Will Mallory,TE,2023,IND,0.49134948096885817,17.0,3882.0,2059.0,0.5451092117758785,189.3,1.0,108.0,75.0,76.0,74.2,189.3,1.0,40.0,32.0
00-0038597,Chase Brown,RB,2023,CIN,0.5743944636678201,17.0,4257.0,1527.0,0.6162324649298597,402.4,311.0,133.0,103.0,414.0,239.5,260.3,210.0,75.0,270.0
00-0038598,Jaren Hall,QB,2023,MIN,0.5086505190311419,17.0,4700.0,1553.0,0.6162109375,303.34,35.0,0.0,0.0,35.0,291.58,303.34,31.0,0.0,31.0
00-0039050,Payne Durham,TE,2023,TAM,0.4809688581314879,17.0,4044.0,1509.0,0.564051638530288,163.3,0.0,118.0,72.0,72.0,93.10000000000001,114.10000000000001,0.0,65.0,42.0
00-0038396,Eric Gray,RB,2023,NYG,0.5121107266435987,17.0,3351.0,1874.0,0.5329218106995884,372.8,380.0,109.0,82.0,462.0,284.0,372.8,295.0,76.0,352.0
00-0039074,Davis Allen,TE,2023,LAR,0.5294117647058824,17.0,4300.0,2045.0,0.55,175.4,0.0,121.0,81.0,81.0,152.0,169.9,0.0,108.0,72.0
00-0038397,Evan Hull,RB,2023,IND,0.49134948096885817,17.0,3882.0,2059.0,0.5451092117758785,361.5,382.0,123.0,99.0,481.0,146.4,194.10000000000002,192.0,40.0,220.0
00-0039075,Puka Nacua,WR,2023,LAR,0.5294117647058824,17.0,4300.0,2045.0,0.55,565.2,36.0,332.0,216.0,252.0,201.4,352.20000000000005,9.0,98.0,84.0
00-0038606,Parker Washington,WR,2023,JAX,0.532871972318339,17.0,4377.0,1646.0,0.5778191985088537,635.2,21.0,369.0,238.0,259.0,243.9,518.3,12.0,133.0,89.0
00-0038608,Kayshon Boutte,WR,2023,NWE,0.5224913494809689,17.0,3392.0,1627.0,0.573045267489712,531.3,13.0,297.0,191.0,204.0,102.9,267.8,6.0,48.0,41.0
00-0038400,Tanner McKee,QB,2023,PHI,0.4809688581314879,17.0,4067.0,2190.0,0.5246971109040075,414.86,172.0,0.0,0.0,172.0,378.04,378.04,165.0,0.0,165.0
00-0039052,Trey Palmer,WR,2023,TAM,0.4809688581314879,17.0,4044.0,1509.0,0.564051638530288,729.1,14.0,458.0,299.0,313.0,225.4,582.6,3.0,142.0,107.0
00-0038611,Chris Rodriguez,RB,2023,WAS,0.5121107266435987,17.0,4174.0,1592.0,0.6391959798994975,369.2,433.0,121.0,89.0,522.0,165.9,312.6,205.0,58.0,214.0
00-0038612,A.T. Perry,WR,2023,NOR,0.43252595155709345,17.0,4225.0,1742.0,0.5580110497237569,517.1,4.0,284.0,182.0,186.0,198.2,391.4,4.0,119.0,72.0
00-0039041,Elijah Higgins,WR,2023,MIA,0.44982698961937717,17.0,4698.0,2308.0,0.5538160469667319,744.7,11.0,377.0,248.0,259.0,341.2,661.0,7.0,170.0,126.0
00-0038618,Xavier Hutchinson,WR,2023,HOU,0.4740484429065744,17.0,4578.0,1637.0,0.5714285714285714,447.09999999999997,7.0,294.0,176.0,183.0,97.1,97.1,0.0,66.0,37.0
00-0038619,Andrei Iosivas,WR,2023,CIN,0.5743944636678201,17.0,4257.0,1527.0,0.6162324649298597,715.12,10.0,369.0,242.0,252.0,242.4,693.62,5.0,134.0,92.0
00-0038621,DeMario Douglas,WR,2023,NWE,0.5224913494809689,17.0,3392.0,1627.0,0.573045267489712,531.3,13.0,297.0,191.0,204.0,102.9,267.8,6.0,48.0,41.0
00-0038622,Deuce Vaughn,RB,2023,DAL,0.4463667820069204,17.0,4660.0,1920.0,0.5674676524953789,469.0,462.0,85.0,62.0,524.0,248.8,283.2,193.0,55.0,232.0
00-0039136,Zach Evans,RB,2023,LAR,0.5294117647058824,17.0,4300.0,2045.0,0.55,278.1,320.0,63.0,49.0,369.0,73.5,114.0,70.0,22.0,87.0
00-0038627,Antoine Green,WR,2023,DET,0.4809688581314879,17.0,4606.0,2311.0,0.5479204339963833,628.3000000000001,17.0,349.0,233.0,250.0,267.6,526.6000000000001,9.0,146.0,115.0
00-0038406,Zack Kuntz,TE,2023,NYJ,0.5017301038062284,17.0,3373.0,1647.0,0.6076845298281092,189.5,2.0,117.0,80.0,82.0,131.5,189.5,2.0,87.0,60.0
00-0039046,DeWayne McBride,RB,2023,MIN,0.5086505190311419,17.0,4700.0,1553.0,0.6162109375,371.0,357.0,88.0,66.0,423.0,88.4,133.2,74.0,18.0,89.0
00-0038632,Colton Dowell,WR,2023,TEN,0.5224913494809689,17.0,3512.0,1846.0,0.5266524520255863,330.6,5.0,229.0,130.0,135.0,88.1,187.89999999999998,4.0,54.0,37.0
00-0038409,Lew Nichols,RB,2023,GNB,0.4740484429065744,17.0,4210.0,1905.0,0.5684931506849316,422.7,410.0,116.0,88.0,498.0,248.6,422.0,213.0,72.0,272.0
00-0038636,Kenny McIntosh,RB,2023,SEA,0.5121107266435986,17.0,4167.0,1580.0,0.6008359456635318,352.1,350.0,84.0,68.0,418.0,202.5,248.7,228.0,35.0,255.0
00-0038637,Max Duggan,QB,2023,LAC,0.5294117647058824,17.0,4312.0,1642.0,0.5945437441204139,289.74,55.0,2.0,2.0,57.0,281.26,281.26,54.0,2.0,56.0
00-0038640,Jalen Brooks,WR,2023,DAL,0.4463667820069204,17.0,4660.0,1920.0,0.5674676524953789,556.4,13.0,330.0,204.0,217.0,301.59999999999997,413.8,10.0,156.0,117.0
00-0038643,Brayden Willis,TE,2023,SFO,0.5086505190311419,17.0,4577.0,2389.0,0.49595959595959593,229.7,0.0,98.0,67.0,67.0,200.5,220.0,0.0,86.0,60.0
00-0038647,Ronnie Bell,WR,2023,SFO,0.5086505190311419,17.0,4577.0,2389.0,0.49595959595959593,539.8,49.0,296.0,184.0,233.0,227.8,539.8000000000001,42.0,114.0,98.0
00-0038507,Grant Dubose,WR,2023,GNB,0.4740484429065744,17.0,4210.0,1905.0,0.5684931506849316,586.7,10.0,327.0,200.0,210.0,164.10000000000002,284.90000000000003,7.0,67.0,48.0
00-0039918,Caleb Williams,QB,2024,CHI,0.5536332179930796,17.0,3552.0,1734.0,0.567703109327984,283.03999999999996,149.0,0.0,0.0,149.0,53.26,53.26,23.0,0.0,23.0
00-0039910,Jayden Daniels,QB,2024,WAS,0.4359861591695502,17.0,3932.0,2619.0,0.4995242626070409,280.40000000000003,51.0,1.0,1.0,52.0,,,,,
00-0039851,Drake Maye,QB,2024,NWE,0.47058823529411764,17.0,3343.0,1969.0,0.5425641025641026,175.58,43.0,0.0,0.0,43.0,,,,,
00-0039849,Marvin Harrison Jr.,WR,2024,ARI,0.5363321799307958,17.0,3859.0,2451.0,0.5397614314115308,424.6,31.0,277.0,157.0,188.0,114.5,184.9,1.0,58.0,38.0
00-0039337,Malik Nabers,WR,2024,NYG,0.5536332179930796,17.0,3521.0,1783.0,0.5822660098522168,463.2,10.0,279.0,184.0,194.0,151.0,410.5,9.0,79.0,69.0
00-0039917,Michael Penix,QB,2024,ATL,0.5190311418685122,17.0,4283.0,2219.0,0.530360531309298,246.82,69.0,1.0,1.0,70.0,,,,,
00-0039919,Rome Odunze,WR,2024,CHI,0.5536332179930796,17.0,3552.0,1734.0,0.567703109327984,429.5,14.0,252.0,154.0,168.0,286.5,324.5,7.0,136.0,100.0
00-0039923,J.J. McCarthy,QB,2024,MIN,0.4740484429065744,17.0,4379.0,1855.0,0.545273631840796,294.70000000000005,60.0,0.0,0.0,60.0,66.74000000000001,66.74000000000001,10.0,0.0,10.0
00-0039732,Bo Nix,QB,2024,DEN,0.5017301038062284,17.0,3808.0,1908.0,0.5528612997090203,283.53999999999996,89.0,0.0,0.0,89.0,26.64,26.64,9.0,0.0,9.0
00-0039338,Brock Bowers,TE,2024,LVR,0.5397923875432525,17.0,4117.0,1357.0,0.625615763546798,122.80000000000001,0.0,73.0,54.0,54.0,71.4,73.0,0.0,40.0,27.0
00-0039893,Brian Thomas,WR,2024,JAX,0.47750865051903113,17.0,3717.0,1729.0,0.56875,563.86,14.0,349.0,211.0,225.0,150.26,208.76,1.0,85.0,58.0
00-0039894,Xavier Worthy,WR,2024,KAN,0.4878892733564014,17.0,4046.0,1790.0,0.5714285714285714,523.5,16.0,319.0,205.0,221.0,212.5,392.6,3.0,102.0,80.0
00-0039916,Ricky Pearsall,WR,2024,SFO,0.5640138408304498,17.0,4424.0,2163.0,0.5383838383838384,617.0,40.0,264.0,177.0,217.0,249.2,585.0999999999999,37.0,105.0,97.0
00-0039342,Xavier Legette,WR,2024,CAR,0.49826989619377166,17.0,3411.0,1878.0,0.5715778474399164,523.7,21.0,344.0,219.0,240.0,231.0,231.0,1.0,137.0,104.0
00-0039901,Keon Coleman,WR,2024,BUF,0.4671280276816609,17.0,3938.0,2230.0,0.5143422354104846,615.9,7.0,329.0,217.0,224.0,113.1,113.1,1.0,45.0,40.0
00-0039915,Ladd McConkey,WR,2024,LAC,0.4671280276816609,17.0,3901.0,1882.0,0.5241521068859198,654.76,21.0,386.0,251.0,272.0,106.7,246.3,14.0,67.0,41.0
00-0039907,Ja'Lynn Polk,WR,2024,NWE,0.47058823529411764,17.0,3343.0,1969.0,0.5425641025641026,410.1,16.0,301.0,175.0,191.0,107.2,211.10000000000002,8.0,79.0,57.0
00-0039344,Jonathon Brooks,RB,2024,CAR,0.49826989619377166,17.0,3411.0,1878.0,0.5715778474399164,287.2,381.0,92.0,72.0,453.0,182.5,287.20000000000005,238.0,44.0,277.0
00-0039890,Adonai Mitchell,WR,2024,IND,0.45674740484429066,17.0,3599.0,2318.0,0.5084241823587711,539.9,3.0,344.0,223.0,226.0,252.2,519.3000000000001,0.0,156.0,109.0
00-0039912,Ben Sinnott,TE,2024,WAS,0.4359861591695502,17.0,3932.0,2619.0,0.4995242626070409,183.9,1.0,121.0,85.0,86.0,34.1,57.1,0.0,28.0,19.0
00-0039920,Malachi Corley,WR,2024,NYJ,0.4948096885813149,17.0,4016.0,1561.0,0.6257731958762887,374.4,12.0,288.0,152.0,164.0,213.2,339.29999999999995,8.0,168.0,99.0
00-0039921,Trey Benson,RB,2024,ARI,0.5363321799307958,17.0,3859.0,2451.0,0.5397614314115308,336.6,339.0,84.0,66.0,405.0,201.5,315.1,208.0,33.0,235.0
00-0039810,Jermaine Burton,WR,2024,CIN,0.47750865051903113,17.0,4918.0,1574.0,0.6317829457364341,680.22,7.0,387.0,257.0,264.0,262.72,472.82000000000005,3.0,145.0,103.0
00-0039737,Tip Reiman,TE,2024,ARI,0.5363321799307958,17.0,3859.0,2451.0,0.5397614314115308,288.9,0.0,179.0,132.0,132.0,181.5,217.8,0.0,106.0,81.0
00-0039738,Blake Corum,RB,2024,LAR,0.5051903114186851,17.0,4096.0,1765.0,0.554013875123885,375.59999999999997,414.0,69.0,48.0,462.0,255.0,321.3,228.0,48.0,260.0
00-0039739,Roman Wilson,WR,2024,PIT,0.5017301038062284,17.0,3607.0,2166.0,0.48352713178294576,479.9,14.0,277.0,169.0,183.0,208.8,261.5,11.0,106.0,66.0
00-0039811,MarShawn Lloyd,RB,2024,GNB,0.532871972318339,17.0,3939.0,2496.0,0.4766169154228856,298.3,368.0,94.0,68.0,436.0,117.6,132.4,178.0,28.0,200.0
00-0039855,Jalen McMillan,WR,2024,TAM,0.5017301038062284,17.0,4505.0,2536.0,0.5417457305502846,652.7,16.0,375.0,227.0,243.0,282.5,597.4,4.0,136.0,87.0
00-0039355,Luke McCaffrey,WR,2024,WAS,0.4359861591695502,17.0,3932.0,2619.0,0.4995242626070409,588.16,8.0,371.0,232.0,240.0,203.20000000000002,306.16,1.0,132.0,79.0
00-0039356,Ja'Tavion Sanders,TE,2024,CAR,0.49826989619377166,17.0,3411.0,1878.0,0.5715778474399164,139.1,0.0,98.0,59.0,59.0,60.4,95.5,0.0,32.0,23.0
00-0039868,Troy Franklin,WR,2024,DEN,0.5017301038062284,17.0,3808.0,1908.0,0.5528612997090203,527.3,9.0,262.0,167.0,176.0,190.2,312.09999999999997,9.0,90.0,59.0
00-0039847,Theo Johnson,TE,2024,NYG,0.5536332179930796,17.0,3521.0,1783.0,0.5822660098522168,177.3,0.0,107.0,81.0,81.0,113.2,163.7,0.0,74.0,52.0
00-0039853,Javon Baker,WR,2024,NWE,0.47058823529411764,17.0,3343.0,1969.0,0.5425641025641026,410.1,16.0,301.0,175.0,191.0,107.2,211.10000000000002,8.0,79.0,57.0
00-0039792,Devontez Walker,WR,2024,BAL,0.5294117647058824,17.0,4189.0,3189.0,0.4626576139670223,505.5,13.0,287.0,185.0,198.0,206.4,388.1,8.0,108.0,85.0
00-0039814,Erick All,TE,2024,CIN,0.47750865051903113,17.0,4918.0,1574.0,0.6317829457364341,178.6,0.0,115.0,88.0,88.0,80.2,130.5,0.0,50.0,39.0
00-0039874,Jaylen Wright,RB,2024,MIA,0.41868512110726647,17.0,4036.0,1795.0,0.5688161693936478,579.7,398.0,125.0,95.0,493.0,267.7,524.5999999999999,209.0,37.0,234.0
00-0039793,AJ Barner,TE,2024,SEA,0.49826989619377166,17.0,4379.0,1627.0,0.6075819672131147,175.3,0.0,99.0,74.0,74.0,73.4,73.4,0.0,43.0,32.0
00-0039359,Cade Stover,TE,2024,HOU,0.4809688581314879,17.0,3952.0,1909.0,0.5677290836653387,210.89999999999998,0.0,115.0,81.0,81.0,150.5,206.70000000000002,0.0,88.0,59.0
00-0039361,Bucky Irving,RB,2024,TAM,0.5017301038062284,17.0,4505.0,2536.0,0.5417457305502846,319.2,360.0,94.0,82.0,442.0,267.9,312.79999999999995,272.0,70.0,336.0
00-0039746,Will Shipley,RB,2024,PHI,0.4532871972318339,17.0,3517.0,3048.0,0.41908325537885877,319.28,344.0,93.0,74.0,418.0,97.38,97.38,84.0,37.0,114.0
00-0039875,Ray Davis,RB,2024,BUF,0.4671280276816609,17.0,3938.0,2230.0,0.5143422354104846,372.29999999999995,381.0,86.0,71.0,452.0,232.7,266.4,237.0,54.0,281.0
00-0039363,Isaac Guerendo,RB,2024,SFO,0.5640138408304498,17.0,4424.0,2163.0,0.5383838383838384,524.1,398.0,112.0,90.0,488.0,391.3,522.0,272.0,83.0,339.0
00-0039824,Jared Wiley,TE,2024,KAN,0.4878892733564014,17.0,4046.0,1790.0,0.5714285714285714,301.6,1.0,171.0,126.0,127.0,219.4,290.0,1.0,121.0,93.0
00-0039794,Braelon Allen,RB,2024,NYJ,0.4948096885813149,17.0,4016.0,1561.0,0.6257731958762887,386.1,322.0,149.0,116.0,438.0,290.5,290.5,223.0,95.0,299.0
00-0039365,Jacob Cowing,WR,2024,SFO,0.5640138408304498,17.0,4424.0,2163.0,0.5383838383838384,617.0,40.0,264.0,177.0,217.0,249.2,585.0999999999999,37.0,105.0,97.0
00-0039816,Anthony Gould,WR,2024,IND,0.45674740484429066,17.0,3599.0,2318.0,0.5084241823587711,539.9,3.0,344.0,223.0,226.0,252.2,519.3000000000001,0.0,156.0,109.0
00-0039373,Audric Estime,RB,2024,DEN,0.5017301038062284,17.0,3808.0,1908.0,0.5528612997090203,413.2,353.0,153.0,131.0,484.0,179.2,291.9,217.0,58.0,264.0
00-0039376,Spencer Rattler,QB,2024,NOR,0.5051903114186851,17.0,3730.0,1954.0,0.5537688442211055,253.08,37.0,0.0,0.0,37.0,241.12,241.12,32.0,0.0,32.0
00-0039747,Ainias Smith,WR,2024,PHI,0.4532871972318339,17.0,3517.0,3048.0,0.41908325537885877,635.4000000000001,0.0,336.0,227.0,227.0,289.6,525.4000000000001,0.0,158.0,106.0
00-0039379,Jamari Thrash,WR,2024,CLE,0.5363321799307958,17.0,3879.0,1608.0,0.6283269961977186,483.70000000000005,14.0,335.0,178.0,192.0,132.1,225.0,9.0,104.0,68.0
00-0039796,Rasheen Ali,RB,2024,BAL,0.5294117647058824,17.0,4189.0,3189.0,0.4626576139670223,416.9,364.0,79.0,61.0,425.0,109.3,195.4,84.0,39.0,112.0
00-0039384,Tyrone Tracy Jr.,RB,2024,NYG,0.5536332179930796,17.0,3521.0,1783.0,0.5822660098522168,299.2,330.0,98.0,72.0,402.0,13.0,17.3,17.0,7.0,23.0
00-0039385,Keilan Robinson,RB,2024,JAX,0.47750865051903113,17.0,3717.0,1729.0,0.56875,342.0,358.0,91.0,69.0,427.0,282.4,342.0,267.0,73.0,325.0
00-0039386,Bub Means,WR,2024,NOR,0.5051903114186851,17.0,3730.0,1954.0,0.5537688442211055,576.5,12.0,320.0,200.0,212.0,231.29999999999998,388.9,7.0,138.0,87.0
00-0039797,Jordan Travis,QB,2024,NYJ,0.4948096885813149,17.0,4016.0,1561.0,0.6257731958762887,157.8,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
00-0039798,Isaiah Davis,RB,2024,NYJ,0.4948096885813149,17.0,4016.0,1561.0,0.6257731958762887,386.1,322.0,149.0,116.0,438.0,290.5,290.5,223.0,95.0,299.0
00-0039391,Kimani Vidal,RB,2024,LAC,0.4671280276816609,17.0,3901.0,1882.0,0.5241521068859198,270.0,327.0,94.0,67.0,394.0,,,,,
00-0039392,Jha'Quan Jackson,WR,2024,TEN,0.5224913494809689,17.0,3621.0,1855.0,0.5408163265306123,452.8,9.0,272.0,158.0,167.0,85.0,127.8,5.0,45.0,28.0
00-0039880,Malik Washington,WR,2024,MIA,0.41868512110726647,17.0,4036.0,1795.0,0.5688161693936478,761.0,15.0,372.0,257.0,272.0,376.4,684.8000000000001,6.0,171.0,125.0
00-0039236,Johnny Wilson,WR,2024,PHI,0.4532871972318339,17.0,3517.0,3048.0,0.41908325537885877,635.4000000000001,0.0,336.0,227.0,227.0,289.6,525.4000000000001,0.0,158.0,106.0
00-0039393,Jase McClellan,RB,2024,ATL,0.5190311418685122,17.0,4283.0,2219.0,0.530360531309298,427.1,450.0,124.0,88.0,538.0,246.3,383.9,214.0,86.0,272.0
00-0039394,Casey Washington,WR,2024,ATL,0.5190311418685122,17.0,4283.0,2219.0,0.530360531309298,315.88,1.0,209.0,124.0,125.0,174.38,211.57999999999998,1.0,110.0,69.0
00-0039397,Tejhaun Palmer,WR,2024,ARI,0.5363321799307958,17.0,3859.0,2451.0,0.5397614314115308,424.6,31.0,277.0,157.0,188.0,114.5,184.9,1.0,58.0,38.0
00-0039398,Joe Milton,QB,2024,NWE,0.47058823529411764,17.0,3343.0,1969.0,0.5425641025641026,175.58,43.0,0.0,0.0,43.0,,,,,
00-0039399,Tanner McLachlan,TE,2024,CIN,0.47750865051903113,17.0,4918.0,1574.0,0.6317829457364341,178.6,0.0,115.0,88.0,88.0,80.2,130.5,0.0,50.0,39.0
00-0039405,Jawhar Jordan,RB,2024,HOU,0.4809688581314879,17.0,3952.0,1909.0,0.5677290836653387,309.44,379.0,84.0,63.0,442.0,82.7,128.8,145.0,17.0,158.0
00-0039407,Dylan Laube,RB,2024,LVR,0.5397923875432525,17.0,4117.0,1357.0,0.625615763546798,309.3,356.0,99.0,72.0,428.0,73.9,114.9,104.0,24.0,119.0
00-0039751,Jordan Whittington,WR,2024,LAR,0.5051903114186851,17.0,4096.0,1765.0,0.554013875123885,719.0999999999999,22.0,398.0,251.0,273.0,298.5,671.5,12.0,160.0,117.0
00-0039410,Ryan Flournoy,WR,2024,DAL,0.5224913494809689,17.0,4092.0,1705.0,0.5975609756097561,799.1,30.0,379.0,263.0,293.0,405.20000000000005,711.3000000000001,14.0,181.0,149.0
00-0039801,Devin Leary,QB,2024,BAL,0.5294117647058824,17.0,4189.0,3189.0,0.4626576139670223,356.84000000000003,163.0,0.0,0.0,163.0,331.22,331.22,148.0,0.0,148.0
00-0039415,Brenden Rice,WR,2024,LAC,0.4671280276816609,17.0,3901.0,1882.0,0.5241521068859198,654.76,21.0,386.0,251.0,272.0,106.7,246.3,14.0,67.0,41.0
00-0039420,Jaheim Bell,TE,2024,NWE,0.47058823529411764,17.0,3343.0,1969.0,0.5425641025641026,223.10000000000002,0.0,121.0,84.0,84.0,119.9,119.9,0.0,61.0,42.0
00-0039424,Devaughn Vele,WR,2024,DEN,0.5017301038062284,17.0,3808.0,1908.0,0.5528612997090203,527.3,9.0,262.0,167.0,176.0,190.2,312.09999999999997,9.0,90.0,59.0
00-0039884,Tahj Washington,WR,2024,MIA,0.41868512110726647,17.0,4036.0,1795.0,0.5688161693936478,761.0,15.0,372.0,257.0,272.0,376.4,684.8000000000001,6.0,171.0,125.0
00-0039238,Michael Pratt,QB,2024,GNB,0.532871972318339,17.0,3939.0,2496.0,0.4766169154228856,320.34,53.0,0.0,0.0,53.0,319.06,320.34,50.0,0.0,50.0
00-0039754,Devin Culp,TE,2024,TAM,0.5017301038062284,17.0,4505.0,2536.0,0.5417457305502846,135.5,0.0,81.0,55.0,55.0,116.5,135.5,0.0,67.0,47.0
00-0039437,Cornelius Johnson,WR,2024,LAC,0.4671280276816609,17.0,3901.0,1882.0,0.5241521068859198,654.76,21.0,386.0,251.0,272.0,106.7,246.3,14.0,67.0,41.0
00-0040676,Cam Ward,QB,2025,TEN,0.5743944636678201,17.0,3621.0,1855.0,0.5408163265306123,215.74,70.0,0.0,0.0,70.0,119.94,119.94,45.0,0.0,45.0
00-0040718,Travis Hunter,WR,2025,JAX,0.47750865051903113,17.0,3717.0,1729.0,0.56875,540.2,10.0,302.0,183.0,193.0,284.0,394.1,6.0,133.0,93.0
00-0040122,Ashton Jeanty,RB,2025,LVR,0.5363321799307958,17.0,4117.0,1357.0,0.625615763546798,320.0,310.0,112.0,89.0,399.0,29.3,29.1,65.0,8.0,71.0
00-0040124,Tetairoa McMillan,WR,2025,CAR,0.5190311418685122,17.0,3411.0,1878.0,0.5715778474399164,562.5600000000001,13.0,341.0,210.0,223.0,125.10000000000001,309.46000000000004,6.0,84.0,55.0
00-0040126,Colston Loveland,TE,2025,CHI,0.4532871972318339,17.0,3552.0,1734.0,0.567703109327984,133.20000000000002,0.0,69.0,56.0,56.0,120.4,120.4,0.0,55.0,47.0
00-0040128,Tyler Warren,TE,2025,IND,0.5397923875432525,17.0,3599.0,2318.0,0.5084241823587711,97.7,0.0,75.0,39.0,39.0,32.699999999999996,65.5,0.0,22.0,12.0
00-0040129,Emeka Egbuka,WR,2025,TAM,0.5294117647058824,17.0,4505.0,2536.0,0.5417457305502846,688.4,15.0,335.0,226.0,241.0,240.4,595.0,8.0,110.0,74.0
00-0040666,Omarion Hampton,RB,2025,LAC,0.4671280276816609,17.0,3901.0,1882.0,0.5241521068859198,328.2,373.0,60.0,47.0,420.0,32.8,72.3,43.0,9.0,48.0
00-0040667,Matthew Golden,WR,2025,GNB,0.4809688581314879,17.0,3939.0,2496.0,0.4766169154228856,599.1,32.0,306.0,187.0,219.0,197.0,567.4,20.0,76.0,75.0
00-0040691,Jaxson Dart,QB,2025,NYG,0.5190311418685122,17.0,3521.0,1783.0,0.5822660098522168,235.74,94.0,0.0,0.0,94.0,,,,,
00-0040130,Jayden Higgins,WR,2025,HOU,0.5224913494809689,17.0,3952.0,1909.0,0.5677290836653387,593.12,13.0,341.0,224.0,237.0,210.6,374.29999999999995,9.0,99.0,68.0
00-0040784,Quinshon Judkins,RB,2025,CLE,0.4844290657439447,17.0,3879.0,1608.0,0.6283269961977186,270.0,308.0,87.0,63.0,371.0,134.0,134.0,104.0,43.0,141.0
00-0040734,TreVeyon Henderson,RB,2025,NWE,0.39100346020761245,17.0,3343.0,1969.0,0.5425641025641026,311.4,360.0,83.0,66.0,426.0,175.9,282.6,207.0,41.0,240.0
00-0040735,Luther Burden,WR,2025,CHI,0.4532871972318339,17.0,3552.0,1734.0,0.567703109327984,586.7,17.0,379.0,233.0,250.0,238.1,383.0,14.0,140.0,112.0
00-0040743,Tyler Shough,QB,2025,NOR,0.4948096885813149,17.0,3730.0,1954.0,0.5537688442211055,231.42000000000002,46.0,0.0,0.0,46.0,150.9,231.42000000000002,18.0,0.0,18.0
00-0040736,Mason Taylor,TE,2025,NYJ,0.5501730103806228,17.0,4016.0,1561.0,0.6257731958762887,166.1,1.0,108.0,74.0,75.0,28.5,28.5,0.0,28.0,18.0
00-0040737,Terrance Ferguson,TE,2025,LAR,0.5259515570934257,17.0,4096.0,1765.0,0.554013875123885,120.9,0.0,83.0,51.0,51.0,65.4,101.9,0.0,49.0,30.0
00-0040739,Elijah Arroyo,TE,2025,SEA,0.49826989619377166,17.0,4379.0,1627.0,0.6075819672131147,195.0,0.0,114.0,86.0,86.0,78.5,78.5,0.0,38.0,30.0
00-0040727,Tre Harris,WR,2025,LAC,0.4671280276816609,17.0,3901.0,1882.0,0.5241521068859198,607.5,18.0,323.0,206.0,224.0,240.9,470.4,12.0,112.0,82.0
00-0040729,Jack Bech,WR,2025,LVR,0.5363321799307958,17.0,4117.0,1357.0,0.625615763546798,464.0,16.0,281.0,177.0,193.0,129.3,182.5,9.0,81.0,56.0
00-0040730,RJ Harvey,RB,2025,DEN,0.4186851211072664,17.0,3808.0,1908.0,0.5528612997090203,345.8,350.0,117.0,95.0,445.0,97.2,135.9,113.0,27.0,137.0
00-0040663,Harold Fannin,TE,2025,CLE,0.4844290657439447,17.0,3879.0,1608.0,0.6283269961977186,258.3,0.0,166.0,111.0,111.0,148.5,165.6,0.0,97.0,64.0
